config,point,prefill_time_median_s,kv_transfer_time_median_s,decode_time_median_s,e2e_time_median_s,prefill_queue_p50_s,prefill_compute_p50_s,handoff_p50_s,transfer_pool_wait_p50_s,kv_transfer_p50_s,decode_p50_s,decode_queue_total_p50_s,decode_queue_total_p99_s,ttft_recon_sum_p50_s,requests_ok,fail_pct,ttft_median_s,ttft_p99_s,tpot_median_s,e2e_client_p99_s,output_tokens_per_sec,prefill_completion_rate_per_sec,decode_completion_rate_per_sec,prefill_minus_decode_completion_per_sec,prefill_tokens_per_sec_approx,decode_tokens_per_sec_approx,prefill_concurrent_reqs_mean,decode_concurrent_reqs_mean,decode_concurrent_reqs_max,decode_kvpool_used_pct_mean,decode_kvpool_used_pct_max,backlog_waiting_reqs_mean,backlog_waiting_reqs_max,prefill_pure_input_tokens_per_sec,decode_output_tokens_per_sec,prefill_capacity_reqs_per_sec,decode_capacity_reqs_per_sec,balanced_decode_nodes_per_1_prefill
T1,p1024_d512_r1.0,0.15593600000102015,0.5412629999991623,34.10101300000315,35.37304700000095,0.002680999999938649,0.15593600000102015,0.010786999997435487,0.2803269999967597,0.5412629999991623,34.10101300000315,0.8284230000026582,5.495992999996815,1.0708439999998518,300,0.0,1.0732049074995302,5.771128972400166,0.0669791657573383,42.44425230494014,469.95712024926274,0.9415749225727448,0.9209411069635668,0.020633815609177986,943.0472879668539,471.52364398342695,1.018987341772152,25.62522882343152,42,52.39879748248318,86.68975754576942,29.486486486486488,49.0,6278.74243851962,469.95712024926274,6.131584412616816,0.9209411069635668,6.657954961781706
T1,p1024_d512_r2.0,0.1559109999998327,0.5524269999987155,36.66764999999941,88.1578329999993,0.11865600000055565,0.1559109999998327,0.011059000000386732,50.6413029999967,0.5524269999987155,36.66764999999941,51.14728800000012,58.88433799999984,51.33169099999941,300,0.0,51.509931017499184,106.8209102425407,0.07203136855381682,137.47782693086916,536.4598662543434,1.3595478120489932,1.0512644058193013,0.30828340622969197,1076.496131617049,538.2480658085245,1.0169851380042463,31.33923483923484,43,63.71939768773019,85.9475507174666,73.5,105.0,6134.148231875981,536.4598662543434,5.9903791326913876,1.0512644058193013,5.698261160114895
T1,p1024_d512_r4.0,0.15677600000162784,0.5528510000003735,36.623310000002675,124.6066379999993,27.422056999999768,0.15677600000162784,0.012499999998908606,51.83809999999721,0.5528510000003735,36.623310000002675,52.35893799999758,61.54753599999822,87.87624900000083,300,0.0,87.94198319100089,177.26735535212862,0.07193684156751338,207.60356369227006,542.7407317692789,1.3703638173435446,1.0635705217147688,0.3067932956287758,1089.0997350836865,544.5498675418432,1.066921606118547,32.00270214092704,48,67.02163142336993,98.51558634339436,80.72527472527473,109.0,4840.828533911274,542.7407317692789,4.727371615147728,1.0635705217147688,4.444812561677529
T1,p2048_d128_r1.0,0.3029690000003029,1.058896000002278,5.308780999999726,21.558249000001524,0.003653999998277868,0.3029690000003029,0.012983999999050866,14.69684799999959,1.058896000002278,5.308780999999726,15.673573000000033,32.2848849999973,16.00816599999962,300,0.0,16.068849856999805,32.88416709359948,0.04247545976772031,38.47574221382969,115.97657538674147,0.9795872757327649,0.9090845968423742,0.07050267889039075,1861.8106235418231,116.36316397136395,1.0625,4.7288281634662725,7,58.72362230065357,98.96091044037605,18.339449541284402,33.0,5679.892371287854,115.97657538674147,2.7733849469178975,0.9090845968423742,3.0507446243738015
T1,p2048_d128_r2.0,0.3038800000012998,1.0470580000001064,5.359792999999627,89.20824200000061,51.61094100000082,0.3038800000012998,0.01370899999892572,30.647657000001345,1.0470580000001064,5.359792999999627,31.687753000001976,35.304611999999906,83.5162650000002,300,0.0,83.79274626399912,166.06107940163966,0.04284208533070656,171.3577217748206,119.11818502972088,1.0441937086732322,0.9337083279691614,0.11048538070407088,1912.243930343786,119.51524564648662,1.0158730158730158,4.928534770336156,7,86.23796429509652,99.05987135081644,30.635514018691588,37.0,6251.781248748592,119.11818502972088,3.0526275628655233,0.9337083279691614,3.269358825903442
T1,p2048_d128_r4.0,0.3045299999994313,1.066994999997405,5.347617999999784,133.5888560000003,94.11724099999992,0.3045299999994313,0.014408999999432126,31.3501580000011,1.066994999997405,5.347617999999784,32.450691999998526,34.33057699999699,128.71323499999926,300,0.0,128.73942441200052,248.36014927973054,0.04283157313386441,253.5966946065106,116.35080379126485,1.0146729427120929,0.9120151171262754,0.10265782558581749,1867.8182368624384,116.7386398039024,1.0344827586206897,4.792436345481778,7,89.2877840586967,99.01039089559623,31.554545454545455,37.0,5483.514519992762,116.35080379126485,2.677497324215216,0.9120151171262754,2.935803665899648
